name,country,primary_fuel,commissioning_year,extracted_gdp
New Hogan Power Plant,USA,Hydro,1989,5641580000000.0
New Knoxville,USA,Oil,2000,10250947997000.0
New Lahontan,USA,Hydro,1989,5641580000000.0
New Lisbon,USA,Oil,1990,5963144000000.0
New Lisbon Solar,USA,Solar,2019,21380976119000.0
New Madrid,USA,Coal,1974,1545243000000.0
New Martinsville Hannibal Hydro,USA,Hydro,1988,5236438000000.0
New Melones,USA,Hydro,1979,2627333000000.0
New Mexico State University,USA,Gas,1997,8577554457000.0
New Mexico Wind Energy Center,USA,Wind,2003,11456442041000.0
New Milford Gas Recovery,USA,Waste,2008,14769857911000.0
New Munich Solar,USA,Solar,2019,21380976119000.0
New Orleans Solar Power Plant,USA,Solar,2016,18695110842000.0
New Prague,USA,Gas,1972,1279110000000.0
New River,USA,Waste,2013,16843190993000.0
New River Clean Energy,USA,Waste,2017,19477336549000.0
New Road Solar  LLC,USA,Solar,2018,20533057312000.0
New Stuyahok,USA,Oil,2008,14769857911000.0
New Ulm,USA,Oil,1982,3343789000000.0
New York Methodist Hospital,USA,Oil,2006,13815586948000.0
New York Presbyterian Hospital-168th St,USA,Oil,2003,11456442041000.0
New York State Dam Hydro,USA,Hydro,1990,5963144000000.0
New York University Central Plant,USA,Gas,1999,9631174489000.0
New-Indy Ontario Mill,USA,Gas,2019,21380976119000.0
Newark America Mill,USA,Gas,2007,14474226905000.0
Newark Bay Cogeneration Partnership LP,USA,Gas,1993,6858559000000.0
Newark Energy Center,USA,Gas,2015,18206020741000.0
Newberry,USA,Oil,1975,1684904000000.0
Newberry Solar 1 LLC,USA,Solar,2014,17550680174000.0
Newcastle,USA,Hydro,1987,4855215000000.0
Newfield Community Solar LLC,USA,Solar,2019,21380976119000.0
Newfound Hydroelectric,USA,Hydro,1984,4037613000000.0
Newgulf Cogen,USA,Gas,1984,4037613000000.0
Newhalem,USA,Hydro,1970,1073303000000.0
Newhalen,USA,Oil,2005,13039199193000.0
Newington,USA,Gas,1974,1545243000000.0
Newman,USA,Gas,1983,3634038000000.0
Newman (PA),USA,Gas,1964,685800000000.0
Newman Solar,USA,Solar,2015,18206020741000.0
Newport Hydro,USA,Hydro,1988,5236438000000.0
Newton,USA,Coal,1977,2081826000000.0
Newton Grove,USA,Solar,2015,18206020741000.0
Nexamp Peak CSG,USA,Solar,2016,18695110842000.0
Next Generation Solar Farm,USA,Solar,2018,20533057312000.0
NextEra Westside PV,USA,Solar,2017,19477336549000.0
NextEra-Blackwell Wind  LLC,USA,Wind,2013,16843190993000.0
Nextsun Energy Littleton,USA,Solar,2013,16843190993000.0
Niagara Bottling Stockton,USA,Solar,2018,20533057312000.0
Nichols,USA,Gas,1964,685800000000.0
Nick Solar,USA,Solar,2014,17550680174000.0
Nickajack,USA,Hydro,1968,942500000000.0
Nickel 1 Solar Facility,USA,Solar,2012,16253972230000.0
Nickelson Solar  LLC,USA,Solar,2019,21380976119000.0
Nicolis Solar PV Plant,USA,Solar,2016,18695110842000.0
Nikiski Combined Cycle,USA,Gas,1999,9631174489000.0
Niland Gas Turbine Plant,USA,Gas,2008,14769857911000.0
Niles Power Plant,USA,Oil,1972,1279110000000.0
Nine Canyon,USA,Wind,2002,10929112955000.0
Nine Mile Point,USA,Gas,1983,3634038000000.0
Nine Mile Point Nuclear Station,USA,Nuclear,1981,3207041000000.0
Nine Springs,USA,Gas,1965,743700000000.0
Ninnescah Wind Energy  LLC,USA,Wind,2017,19477336549000.0
Ninth Street Hydropower Project,USA,Hydro,1990,5963144000000.0
Nippon Dynawave Packaging Longview WA,USA,Waste,1963,638600000000.0
Nitro Solar,USA,Solar,2015,18206020741000.0
Nixa Solar  LLC,USA,Solar,2017,19477336549000.0
Noatak,USA,Oil,2009,14478064934000.0
Noble Altona Windpark LLC,USA,Wind,2009,14478064934000.0
Noble Bliss Windpark LLC,USA,Wind,2008,14769857911000.0
Noble Chateaugay Windpark LLC,USA,Wind,2009,14478064934000.0
Noble Clinton Windpark LLC,USA,Wind,2008,14769857911000.0
Noble Ellenburg Windpark LLC,USA,Wind,2008,14769857911000.0
Noble Hill Landfill,USA,Waste,2006,13815586948000.0
Noble Ridge LLC,USA,Wind,2002,10929112955000.0
Noble Wethersfield Windpark LLC,USA,Wind,2009,14478064934000.0
Nobles Wind Project,USA,Wind,2011,15599728123000.0
Noblesville,USA,Gas,1984,4037613000000.0
Nodaway,USA,Gas,1999,9631174489000.0
Noland Wastewater Treatment Plant Hybrid,USA,Storage,2019,21380976119000.0
Noorvik,USA,Oil,2006,13815586948000.0
NorWest Energy 2  LLC,USA,Solar,2017,19477336549000.0
NorWest Energy 4  LLC,USA,Solar,2019,21380976119000.0
NorWest Energy 9 LLC,USA,Solar,2018,20533057312000.0
Norden 1-3,USA,Oil,2004,12217193198000.0
Nordhoff Place,USA,Solar,2014,17550680174000.0
Normanskill Hydro Project,USA,Hydro,1983,3634038000000.0
North,USA,Oil,2006,13815586948000.0
North 1st,USA,Gas,2001,10581929774000.0
North 301 Solar,USA,Solar,2020,21060473613000.0
North Adams Landfill,USA,Solar,2015,18206020741000.0
North Allegheny Windpower Project,USA,Wind,2009,14478064934000.0
North Anna,USA,Nuclear,1979,2627333000000.0
North Bay Solar 1,USA,Solar,2013,16843190993000.0
North Bergen Solar,USA,Solar,2016,18695110842000.0
North Branch (MN),USA,Oil,2008,14769857911000.0
North Brawley Geothermal Plant,USA,Geothermal,2009,14478064934000.0
North Brookfield,USA,Solar,2014,17550680174000.0
North Carolina Solar Bethea I,USA,Solar,2012,16253972230000.0
North Carolina Solar III LLC,USA,Solar,2014,17550680174000.0
North Central Bronx Hospital,USA,Oil,2000,10250947997000.0
North Chicago Energy Center,USA,Gas,2004,12217193198000.0
North City - Landfill Gas Engine North,USA,Waste,2013,16843190993000.0
North City - Landfill Gas Engines South,USA,Waste,1999,9631174489000.0
North County,USA,Solar,2011,15599728123000.0
North Denver,USA,Gas,1963,638600000000.0
North English,USA,Wind,2019,21380976119000.0
North Fork Hydro Plant,USA,Hydro,1988,5236438000000.0
North Gainesville Solar,USA,Solar,2018,20533057312000.0
North Gooding Main Hydro,USA,Hydro,2016,18695110842000.0
North Highlands,USA,Hydro,1963,638600000000.0
North Hollywood,USA,Hydro,1993,6858559000000.0
North Hurlburt Wind LLC,USA,Wind,2012,16253972230000.0
North Jersey Media Group Solar Facility,USA,Solar,2013,16843190993000.0
North Kern State Prison Phase II,USA,Solar,2012,16253972230000.0
North Lancaster Ranch,USA,Solar,2017,19477336549000.0
North Loop,USA,Gas,1979,2627333000000.0
North Main Street,USA,Oil,1972,1279110000000.0
North Midway Cogen,USA,Gas,1986,4579631000000.0
North Nash Farm  LLC,USA,Solar,2016,18695110842000.0
North Ninth Street,USA,Gas,1968,942500000000.0
North Omaha,USA,Coal,1961,563300000000.0
North Palm Springs 1A,USA,Solar,2012,16253972230000.0
North Palm Springs 4A,USA,Solar,2012,16253972230000.0
North Pole,USA,Oil,1986,4579631000000.0
North Road Peak,USA,Oil,1987,4855215000000.0
North Rosamond Solar LLC,USA,Solar,2019,21380976119000.0
North Run,USA,Solar,2015,18206020741000.0
North Sky River Energy LLC,USA,Wind,2013,16843190993000.0
North Smithfield Solar Power 1,USA,Solar,2019,21380976119000.0
North Star Solar,USA,Solar,2015,18206020741000.0
North Star Solar Project,USA,Solar,2017,19477336549000.0
North Valmy,USA,Coal,1983,3634038000000.0
NorthPark Solar,USA,Solar,2016,18695110842000.0
Northampton Generating Company LP,USA,Coal,1995,7639749000000.0
Northampton Landfill Solar PV,USA,Solar,2017,19477336549000.0
Northbridge Solar,USA,Solar,2013,16843190993000.0
Northeast (MI),USA,Gas,1968,942500000000.0
Northeast (MO),USA,Oil,1975,1684904000000.0
Northeast (WA),USA,Gas,1979,2627333000000.0
Northeastern,USA,Gas,1979,2627333000000.0
Northeastern Illinois University Cogen,USA,Gas,1995,7639749000000.0
Norther Tier Landfill,USA,Waste,2009,14478064934000.0
Northern Cardinal Solar,USA,Solar,2018,20533057312000.0
Northern Colorado Wind LLC,USA,Wind,2009,14478064934000.0
Northern Iowa Windfarm,USA,Wind,2001,10581929774000.0
Northern Iowa Windpower II,USA,Wind,2008,14769857911000.0
Northern Lights Wind LLC,USA,Wind,2005,13039199193000.0
Northern Neck,USA,Oil,1971,1164850000000.0
Northern Westchester Hospital,USA,Oil,1996,8073122000000.0
Northfield Community Solar,USA,Solar,2017,19477336549000.0
Northfield Holdco CSG,USA,Solar,2018,20533057312000.0
Northfield Mountain,USA,Hydro,1972,1279110000000.0
Northport,USA,Gas,1971,1164850000000.0
Northside Generating Station,USA,Coal,1973,1425376000000.0
Northway,USA,Oil,2001,10581929774000.0
Northwest Community Hospital,USA,Gas,1996,8073122000000.0
Northwest Ohio Wind,USA,Wind,2018,20533057312000.0
Northwest Regional,USA,Waste,2012,16253972230000.0
Norton Landfill Solar,USA,Solar,2017,19477336549000.0
Norwalk Hospital Plant,USA,Gas,2008,14769857911000.0
Norway Point Hydropower Project,USA,Hydro,1990,5963144000000.0
Norwich WWTP,USA,Oil,2006,13815586948000.0
Notch Butte Hydro,USA,Hydro,1986,4579631000000.0
Notch Cliff,USA,Gas,1969,1019900000000.0
Notrees Windpower Hybrid,USA,Wind,2009,14478064934000.0
Nottoway Diesel Generating Facility,USA,Oil,2002,10929112955000.0
Notus Wind 1,USA,Wind,2010,15048964444000.0
Nove Power Plant,USA,Waste,1986,4579631000000.0
Novel - OYA of Mapleton CSG,USA,Solar,2018,20533057312000.0
Novel Brooten Solar CSG,USA,Solar,2019,21380976119000.0
Novel Historical Society Solar CSG,USA,Solar,2019,21380976119000.0
Novel Martin Solar One LLC (McLeod) CSG,USA,Solar,2019,21380976119000.0
Novel OYA of Osakis CSG,USA,Solar,2018,20533057312000.0
Novel Reber Solar CSG,USA,Solar,2019,21380976119000.0
Novo BioPower Plant,USA,Waste,2008,14769857911000.0
Noxon Rapids,USA,Hydro,1963,638600000000.0
Nueces Bay,USA,Gas,1991,6158129000000.0
Nunn,USA,Solar,2013,16843190993000.0
Nunnepog,USA,Solar,2014,17550680174000.0
Nymans Plant Microgrid,USA,Oil,1998,9062818202000.0
O H Hutchings,USA,Gas,1968,942500000000.0
O W Sommers,USA,Gas,1973,1425376000000.0
O'Brien Wind,USA,Wind,2016,18695110842000.0
O'Fallon Renewable Energy Center,USA,Solar,2015,18206020741000.0
O'Neill Creek Solar,USA,Solar,2019,21380976119000.0
O'Shaughnessy Hydro,USA,Hydro,1988,5236438000000.0
O'Shea Solar Farm,USA,Solar,2017,19477336549000.0
OBP Cogen,USA,Gas,2010,15048964444000.0
OCI Alamo 2  LLC,USA,Solar,2014,17550680174000.0
OCI Alamo 3 LLC,USA,Solar,2015,18206020741000.0
OCI Alamo 4  LLC,USA,Solar,2014,17550680174000.0
OCI Alamo 5 LLC,USA,Solar,2016,18695110842000.0
OCI Alamo 7 LLC,USA,Solar,2016,18695110842000.0
OCI Alamo Solar I Hybrid,USA,Solar,2014,17550680174000.0
OCSD,USA,Storage,2019,21380976119000.0
OE_AZ1,USA,Solar,2020,21060473613000.0
OE_GA3,USA,Solar,2020,21060473613000.0
OLS Energy Chino,USA,Gas,1988,5236438000000.0
ONeill,USA,Hydro,1967,861700000000.0
OR Solar 3  LLC,USA,Solar,2018,20533057312000.0
OR Solar 5  LLC,USA,Solar,2018,20533057312000.0
OR Solar 6  LLC,USA,Solar,2018,20533057312000.0
OR Solar 8  LLC,USA,Solar,2018,20533057312000.0
OREG 1 Inc,USA,Cogeneration,2006,13815586948000.0
OREG 2 Inc,USA,Cogeneration,2009,14478064934000.0
OREG 3 Inc,USA,Cogeneration,2010,15048964444000.0
OREG 4 Peetz,USA,Cogeneration,2009,14478064934000.0
OSLH  LLC,USA,Solar,2017,19477336549000.0
OU Spirit Wind Farm,USA,Wind,2010,15048964444000.0
Oahe,USA,Hydro,1962,605100000000.0
Oak Bluffs Diesel Generating Facility,USA,Oil,1969,1019900000000.0
Oak Creek Energy Systems I,USA,Wind,1996,8073122000000.0
Oak Flat,USA,Hydro,1985,4338979000000.0
Oak Glen Wind Farm,USA,Wind,2011,15599728123000.0
Oak Grove (TX),USA,Coal,2010,15048964444000.0
Oak Grove Power Producers,USA,Waste,2012,16253972230000.0
Oak Hill Solar Array,USA,Solar,2018,20533057312000.0
Oak Leaf Solar XXI (CSG),USA,Solar,2019,21380976119000.0
Oak Leaf Solar XXII LLC (CSG),USA,Solar,2019,21380976119000.0
Oak Leaf Solar XXIII LLC (CSG),USA,Solar,2019,21380976119000.0
Oak Leaf Solar XXIV LLC (CSG),USA,Solar,2019,21380976119000.0
Oak Leaf Solar XXV LLC (CSG),USA,Solar,2019,21380976119000.0
Oak Leaf Solar XXVI LLC,USA,Solar,2019,21380976119000.0
Oak Leaf Solar XXVII LLC,USA,Solar,2018,20533057312000.0
Oak Leaf Solar XXVIII LLC (CSG),USA,Solar,2019,21380976119000.0
Oak Leaf Solar XXX LLC (CSG),USA,Solar,2019,21380976119000.0
Oak Leaf Solar XXXI LLC (CSG),USA,Solar,2019,21380976119000.0
Oak Leaf Solar XXXII (CSG),USA,Solar,2019,21380976119000.0
Oak Point Cogen,USA,Gas,1999,9631174489000.0
Oak Ridge LFGTE,USA,Waste,2004,12217193198000.0
Oak Street Solar,USA,Solar,2020,21060473613000.0
Oak Tree Energy,USA,Wind,2015,18206020741000.0
Oakboro Farm,USA,Solar,2014,17550680174000.0
Oakdale Renewable Energy Plant,USA,Gas,2010,15048964444000.0
Oakfield Wind Project,USA,Wind,2015,18206020741000.0
Oakley Solar Project,USA,Solar,2013,16843190993000.0
Oasis Wind,USA,Wind,2005,13039199193000.0
Oberlin (KS),USA,Oil,1964,685800000000.0
Oberlin (OH),USA,Gas,1979,2627333000000.0
Oberlin Spear Point Solar One,USA,Solar,2012,16253972230000.0
Occidental College Solar Project,USA,Solar,2013,16843190993000.0
Ocean County Landfill,USA,Waste,2003,11456442041000.0
Ocean State Power,USA,Gas,1991,6158129000000.0
Ocean State Power II,USA,Gas,1991,6158129000000.0
Oceana Solar,USA,Solar,2018,20533057312000.0
Oconee,USA,Nuclear,1974,1545243000000.0
Oconto Falls Lower,USA,Hydro,1971,1164850000000.0
Ocotillo,USA,Gas,2013,16843190993000.0
Ocotillo Express LLC,USA,Wind,2013,16843190993000.0
Ocotillo Windpower,USA,Wind,2008,14769857911000.0
Ocracoke Hybrid,USA,Oil,1997,8577554457000.0
Odell Wind Farm,USA,Wind,2016,18695110842000.0
Odessa-Ector Power Plant,USA,Gas,2001,10581929774000.0
Odin Wind Farm LLC,USA,Wind,2008,14769857911000.0
Odyssey Solar,USA,Solar,2017,19477336549000.0
Ogden,USA,Oil,1965,743700000000.0
Ogdensburg,USA,Hydro,1988,5236438000000.0
Ogdensburg Power,USA,Gas,1993,6858559000000.0
Ohio Northern University Solar Site,USA,Solar,2017,19477336549000.0
Oil Dri 2 Solar,USA,Solar,2019,21380976119000.0
Okeechobee Clean Energy Center,USA,Gas,2019,21380976119000.0
Okeelanta Cogeneration,USA,Waste,2000,10250947997000.0
Oklahoma Wind Energy Center,USA,Wind,2003,11456442041000.0
Oklaunion,USA,Coal,1987,4855215000000.0
Old Bridge Solar Farm,USA,Solar,2018,20533057312000.0
Old Caroleen Solar Farm,USA,Solar,2018,20533057312000.0
Old Catawba PV 1,USA,Solar,2016,18695110842000.0
Old Court Rd Solar,USA,Solar,2019,21380976119000.0
Old Faithful,USA,Oil,1980,2857307000000.0
Old Midville Solar,USA,Solar,2016,18695110842000.0
Old Mill Solar,USA,Solar,2016,18695110842000.0
Old Pageland Monroe Road Solar Farm,USA,Solar,2015,18206020741000.0
Old Settler Wind,USA,Wind,2017,19477336549000.0
Old Trail Wind Farm,USA,Wind,2008,14769857911000.0
Old Wardour Solar,USA,Solar,2016,18695110842000.0
Old Wire Farm,USA,Solar,2017,19477336549000.0
Oleander Power Project LP,USA,Gas,2003,11456442041000.0
Olinda Trail Solar,USA,Solar,2019,21380976119000.0
Olive,USA,Gas,1961,563300000000.0
Olive View Medical Center,USA,Gas,1987,4855215000000.0
OlivePV,USA,Solar,2016,18695110842000.0
Oliver,USA,Oil,1970,1073303000000.0
Oliver Wind III  LLC,USA,Wind,2017,19477336549000.0
Olmsted Waste Energy,USA,Waste,2001,10581929774000.0
Olsen,USA,Hydro,1990,5963144000000.0
Oltmans SCE at Champagne,USA,Solar,2014,17550680174000.0
Oltmans SCE at Jurupa,USA,Solar,2014,17550680174000.0
Omega Hills Gas Recovery,USA,Waste,1996,8073122000000.0
Onalaska Campus Landfill Biogas,USA,Waste,2012,16253972230000.0
Onancock Diesel Generation Facility,USA,Oil,2002,10929112955000.0
One Market Plaza,USA,Gas,2004,12217193198000.0
One Patriot,USA,Gas,2020,21060473613000.0
One Ten Partners PV,USA,Solar,2017,19477336549000.0
Oneida - South,USA,Solar,2016,18695110842000.0
Oneida - West,USA,Solar,2016,18695110842000.0
Oneida County- DPW,USA,Solar,2017,19477336549000.0
Oneida Herkimer,USA,Waste,2012,16253972230000.0
Oneta Energy Center,USA,Gas,2002,10929112955000.0
Onondaga County - Metro Water Board,USA,Solar,2016,18695110842000.0
Onondaga County - Oak Orchard WWTP,USA,Solar,2017,19477336549000.0
Onondaga County Resource Recovery,USA,Waste,1994,7287236000000.0
Onondaga County- Clearwater,USA,Solar,2017,19477336549000.0
Onondaga County- Jamesville,USA,Solar,2018,20533057312000.0
Onset East Community Solar Facility,USA,Solar,2016,18695110842000.0
Onset West Community Solar Facility,USA,Solar,2016,18695110842000.0
Onslow Power Producers,USA,Waste,2013,16843190993000.0
Ontario LFGTE,USA,Waste,2008,14769857911000.0
Ontelaunee Energy Center,USA,Gas,2002,10929112955000.0
Onyx - Allen Harim,USA,Solar,2017,19477336549000.0
Onyx - Brockton Thatcher Landfill Solar CSG,USA,Solar,2017,19477336549000.0
Onyx - Lamphear Road CSG,USA,Solar,2016,18695110842000.0
Onyx - Pembroke Landfill Solar,USA,Solar,2018,20533057312000.0
Onyx - Saratoga Springs Landfill Solar CSG,USA,Solar,2017,19477336549000.0
Opal Springs Hydro,USA,Hydro,1985,4338979000000.0
Open Range Solar Center  LLC,USA,Solar,2016,18695110842000.0
Open View Solar Farm,USA,Solar,2013,16843190993000.0
Opryland USA,USA,Gas,1995,7639749000000.0
Optim Energy Altura Cogen LLC,USA,Gas,1987,4855215000000.0
Optimum Wind 3 LLC,USA,Wind,2017,19477336549000.0
Optimum Wind 4 LLC,USA,Wind,2017,19477336549000.0
Optimum Wind 5 LLC,USA,Wind,2017,19477336549000.0
Optimum Wind 6 LLC,USA,Wind,2017,19477336549000.0
Optimum Wind 7 LLC,USA,Wind,2017,19477336549000.0
Orange Cogeneration Facility,USA,Gas,1995,7639749000000.0
Orange County Solar Farm (NY),USA,Solar,2017,19477336549000.0
Orange Grove Peaking Facility,USA,Gas,2010,15048964444000.0
Orange PV,USA,Solar,2013,16843190993000.0
Orange Street G1,USA,Oil,2005,13039199193000.0
Orbit Energy Charlotte,USA,Biomass,2016,18695110842000.0
Orbit Energy RI,USA,Biomass,2017,19477336549000.0
Orca,USA,Oil,1995,7639749000000.0
Orchard Avenue 1,USA,Hydro,1987,4855215000000.0
Orchard Hills Renewable Energy Station,USA,Waste,2016,18695110842000.0
Orchard Park,USA,Gas,2004,12217193198000.0
Orchard Ranch Solar,USA,Solar,2017,19477336549000.0
Ord,USA,Oil,1976,1873412000000.0
Oregon Clean Energy Center,USA,Gas,2017,19477336549000.0
Oregon Convention Center,USA,Solar,2016,18695110842000.0
Oregon State University Energy Center,USA,Gas,2010,15048964444000.0
Oregon Trail Wind Park,USA,Wind,2011,15599728123000.0
Oregon Trail Windfarm LLC,USA,Wind,2009,14478064934000.0
Oregon University System OIT Klamath Falls,USA,Solar,2014,17550680174000.0
Oregon University System Rabbit Field,USA,Solar,2014,17550680174000.0
Organ Church Solar,USA,Solar,2019,21380976119000.0
Oriana Solar Farm,USA,Solar,2015,18206020741000.0
Orient Wind Farm,USA,Wind,2019,21380976119000.0
Origin Wind,USA,Wind,2014,17550680174000.0
Orion Community Solar,USA,Solar,2017,19477336549000.0
Orion Solar I,USA,Solar,2014,17550680174000.0
Orion Solar II,USA,Solar,2014,17550680174000.0
Orlando Cogen LP,USA,Gas,1993,6858559000000.0
Ormesa I,USA,Geothermal,2001,10581929774000.0
Ormesa II,USA,Geothermal,1998,9062818202000.0
Ormond Beach,USA,Gas,1972,1279110000000.0
Oro Loma,USA,Solar,2017,19477336549000.0
Orono B,USA,Hydro,2013,16843190993000.0
Orono Hydro Station,USA,Hydro,2008,14769857911000.0
Oroville Cogeneration LP,USA,Gas,1990,5963144000000.0
Orrtanna,USA,Oil,1971,1164850000000.0
Orrville,USA,Coal,1965,743700000000.0
Orrville Peaking,USA,Oil,1999,9631174489000.0
Ortega Highway Energy Storage,USA,Storage,2015,18206020741000.0
Osage (IA),USA,Gas,1985,4338979000000.0
Osage City,USA,Gas,1980,2857307000000.0
Osage Wind  LLC,USA,Wind,2015,18206020741000.0
Osawatomie,USA,Gas,2003,11456442041000.0
Osawatomie Power Plant North Sub,USA,Oil,2018,20533057312000.0
Osawatomie Power Plant South Sub,USA,Oil,2017,19477336549000.0
Osborn Wind Energy,USA,Wind,2017,19477336549000.0
Osborne,USA,Oil,1970,1073303000000.0
Osceola (AR),USA,Oil,1992,6520327000000.0
Osceola (FL),USA,Gas,2002,10929112955000.0
Osceola Solar Facility,USA,Solar,2016,18695110842000.0
Osceola Windpower II,USA,Wind,2008,14769857911000.0
Osceola Windpower LLC,USA,Wind,2008,14769857911000.0
Osprey Energy Center Power Plant,USA,Gas,2003,11456442041000.0
Osprey Point RES,USA,Gas,2013,16843190993000.0
Oswegatchie,USA,Hydro,2002,10929112955000.0
Oswego County - Fulton Solar,USA,Solar,2018,20533057312000.0
Oswego County Energy Recovery,USA,Waste,1986,4579631000000.0
Oswego Harbor Power,USA,Oil,1977,2081826000000.0
Otarre Solar Park,USA,Solar,2018,20533057312000.0
Otay Mesa Generating Project,USA,Gas,2009,14478064934000.0
Otero Solar,USA,Solar,2014,17550680174000.0
Otis Elevator Company Solar,USA,Solar,2018,20533057312000.0
Otis Hydro,USA,Hydro,1985,4338979000000.0
Otoe Solar Power Generation Station 1 LLC,USA,Solar,2014,17550680174000.0
Otsego Mill Power Plant,USA,Gas,1995,7639749000000.0
Ottauquechee Hydro,USA,Hydro,1985,4338979000000.0
Ottawa,USA,Gas,1971,1164850000000.0
Ottawa County Project,USA,Waste,2001,10581929774000.0
Otter Creek Ethanol Poet - Ashton,USA,Gas,2004,12217193198000.0
Ottumwa,USA,Coal,1981,3207041000000.0
Ouachita,USA,Gas,2002,10929112955000.0
Ouchchy PV1,USA,Solar,2016,18695110842000.0
Outagamie County Co-Generation Facility,USA,Waste,2009,14478064934000.0
